Time,D1_PosX,D1_PosY,D1_PosZ,D1_VelX,D1_VelY,D1_VelZ,D1_Qw,D1_Qx,D1_Qy,D1_Qz,D1_RateP,D1_RateQ,D1_RateR,D2_PosX,D2_PosY,D2_PosZ,D2_VelX,D2_VelY,D2_VelZ,D2_Qw,D2_Qx,D2_Qy,D2_Qz,D2_RateP,D2_RateQ,D2_RateR
1.920000000000000040e-01,0.000000000000000000e+00,3.463181418469857796e-03,-2.806593952052182650e-01,0.000000000000000000e+00,-8.954740103175653013e-03,-2.877419322987768258e+00,9.999395398237702626e-01,1.099621284981060036e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.516808523140709242e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.518978573772961491e-20,9.283139294739070754e-04,-1.975818119988461893e-02,5.215475224811716000e-20,-2.225350141377595899e-03,-2.702675031426602925e-01,9.961491172593016641e-01,8.767518324572183552e-02,-3.757937412190586127e-18,-4.405823614733585800e-20,5.287330816036011072e+00,-2.677556667016334465e-16,1.009293658750141721e-17
1.940000000000000058e-01,0.000000000000000000e+00,3.572903243682278886e-03,-2.864422149329750589e-01,0.000000000000000000e+00,-9.012516437511145298e-03,-2.906409917480723415e+00,9.999386028897385703e-01,1.108108527759721525e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.458712997296867486e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.950364051892742057e-20,1.021973338495663379e-03,-2.029157478177326390e-02,6.887430531988848799e-20,-1.622095103618825807e-03,-2.712838351203312737e-01,9.956606179969428316e-01,9.305877373550701381e-02,-4.007473008152173859e-18,-3.298157176089968284e-20,5.523663457874484095e+00,-2.306344012022613515e-16,1.513940488125212736e-17
1.960000000000000075e-01,0.000000000000000000e+00,3.684778975004191631e-03,-2.922829650450582961e-01,0.000000000000000000e+00,-9.068513723893278922e-03,-2.935380132128140751e+00,9.999376652125701037e-01,1.116537904622294866e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.401085418241475977e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.414236599661196688e-20,1.123173999261451892e-03,-2.082570982691973535e-02,9.953217755589049114e-20,-9.475405883524572193e-04,-2.723599876497467820e-01,9.951193769645234610e-01,9.867840299320050634e-02,-4.248008058663068051e-18,-1.509446357749083064e-20,5.767150283560027901e+00,-2.489717527567045690e-16,2.018587317500284059e-17
1.980000000000000093e-01,0.000000000000000000e+00,3.798824077656109532e-03,-2.981816040879707308e-01,0.000000000000000000e+00,-9.122711353487480967e-03,-2.964329776622244950e+00,9.999367268865935188e-01,1.124909877892192947e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.343914392597719110e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.912554870991124011e-20,1.232372181167664445e-03,-2.136052492342651113e-02,1.294180795308123609e-19,-1.984062769414810705e-04,-2.735018993152824041e-01,9.945206240644743900e-01,1.045405661419929605e-01,-4.507123089316873963e-18,7.057951127141815976e-21,6.017687782939702856e+00,-2.672522654261320019e-16,2.523234146875355382e-17
2.000000000000000111e-01,0.000000000000000000e+00,3.915053882912483511e-03,-3.041380902275019893e-01,0.000000000000000000e+00,-9.175088714787409463e-03,-2.993258661199366344e+00,9.999357880048617142e-01,1.133224898720999047e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.287188969439110431e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.447402633992998420e-20,1.350043495914504546e-03,-2.189594964478482758e-02,1.591923021975722586e-19,6.286184779081501785e-04,-2.747160646108073312e-01,9.938592643193565612e-01,1.106515450411140605e-01,-4.784750488280541074e-18,3.346618641099940652e-20,6.275118117367047610e+00,-2.854714613575986705e-16,3.027880976250426704e-17
2.020000000000000129e-01,0.000000000000000000e+00,4.033483588954735709e-03,-3.101523812498813149e-01,0.000000000000000000e+00,-9.225625197973234479e-03,-3.022166596644950243e+00,9.999348486591749241e-01,1.141483407522257687e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.230898623010803050e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.020974326969494355e-20,1.476683292399246644e-03,-2.243190371807938024e-02,2.144118219157158375e-19,1.536862294035412505e-03,-2.760095694006602374e-01,9.931298724167655356e-01,1.170173416410858480e-01,-5.034849408032406346e-18,6.933914469248426920e-20,6.539222255232407299e+00,-2.111061117290836862e-16,3.532527805625498027e-17
2.040000000000000147e-01,0.000000000000000000e+00,4.154128261705517487e-03,-3.162244345629397491e-01,0.000000000000000000e+00,-9.274300199353231050e-03,-3.051053394298531174e+00,9.999339089401022562e-01,1.149685834388295726e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.175033236069137454e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.635283696074193978e-20,1.612807008264592308e-03,-2.296829613854424468e-02,2.735450456078730239e-19,2.529657820159929814e-03,-2.773901257743933146e-01,9.923266906706046386e-01,1.236436037789028081e-01,-5.294088838699625641e-18,1.103492893383699906e-19,6.809712621959819856e+00,-3.032034570401113437e-16,4.037174635000569350e-17
2.060000000000000164e-01,0.000000000000000000e+00,4.277002835644997877e-03,-3.223542071972811951e-01,0.000000000000000000e+00,-9.321093125871994164e-03,-3.079918866058665827e+00,9.999329689370021201e-01,1.157832599490685350e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.119583083824230552e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.292418899766802444e-20,1.758950469883118969e-03,-2.350502423037697033e-02,3.078662078109647147e-19,3.610325956414698473e-03,-2.788661056229151392e-01,9.914436311530294699e-01,1.305355432971583574e-01,-5.617494351600413987e-18,1.499221855974305453e-19,7.086225792747211649e+00,-3.397139523365382389e-16,4.541821464375640673e-17
2.080000000000000182e-01,0.000000000000000000e+00,4.402122114609973921e-03,-3.285416558074629179e-01,0.000000000000000000e+00,-9.365983399669937370e-03,-3.108762824387829138e+00,9.999320287380417671e-01,1.165924113464942950e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.064538818470456949e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.994886387328022308e-20,1.915670131397063112e-03,-2.404197265457282129e-02,3.646586960545537542e-19,4.782158068253041135e-03,-2.804465721397609301e-01,9.904742828197531379e-01,1.376978465311297362e-01,-5.922373787447547914e-18,1.986757126851864774e-19,7.368314942290496994e+00,-2.651213822335303341e-16,5.046468293750711996e-17
2.099999999999999922e-01,0.000000000000000000e+00,4.529500772576544078e-03,-3.347867366731852035e-01,0.000000000000000000e+00,-9.408950462680006413e-03,-3.137585082317270846e+00,9.999310884302153868e-01,1.173960777780044470e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.009891454287901280e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.745079155648107673e-20,2.083543242771304996e-03,-2.457901236544914741e-02,4.426093347214166157e-19,6.048396328570283115e-03,-2.821413083231897878e-01,9.894119245428397713e-01,1.451345771746095359e-01,-6.208609172076886726e-18,2.566010022939506870e-19,7.655442173590607524e+00,-3.014651847253982338e-16,5.551115123125782702e-17
2.119999999999999940e-01,0.000000000000000000e+00,4.659153354427066768e-03,-3.410894057004896229e-01,0.000000000000000000e+00,-9.449973781248706753e-03,-3.166385453451835197e+00,9.999301480993613156e-01,1.181942985093319652e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.955632353298523751e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.054526671800150280e-19,2.263167936173766503e-03,-2.511599951860474245e-02,5.009752686406872011e-19,7.412212290882572857e-03,-2.839608414269723657e-01,9.882495450129423764e-01,1.528490718234079282e-01,-6.549714866937558972e-18,3.157977833008030163e-19,7.946971072984004181e+00,-3.746922344573538466e-16,6.560408781875925348e-17
2.139999999999999958e-01,0.000000000000000000e+00,4.791094276702097081e-03,-3.474496184229666773e-01,0.000000000000000000e+00,-9.489032850769602012e-03,-3.195163751974740673e+00,9.999292078301783571e-01,1.189871119591271939e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.901753211460083026e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.139808336288921409e-19,2.455163219395819010e-03,-2.565277433431636944e-02,5.521027186301162583e-19,8.876683833069961768e-03,-2.859164621826283392e-01,9.869798704948932189e-01,1.608438288322620036e-01,-6.927202911636786946e-18,3.789498001974628580e-19,8.242159700980771220e+00,-3.737728796173333187e-16,7.065055611250996054e-17
2.159999999999999976e-01,0.000000000000000000e+00,4.925337828337961708e-03,-3.538673300029722690e-01,0.000000000000000000e+00,-9.526107200318460408e-03,-3.223919792652321981e+00,9.999282677062413249e-01,1.197745557316851756e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.848246045380698199e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.230643582085762374e-19,2.660168864549033139e-03,-2.618915992180712721e-02,6.069574796139570744e-19,1.044477070777819448e-02,-2.880202374997422043e-01,9.855954014214164394e-01,1.691203914254193197e-01,-7.322215104888777732e-18,4.462415202840057274e-19,8.540154291045951140e+00,-4.097566984065033665e-16,7.569702440626066761e-17
2.179999999999999993e-01,0.000000000000000000e+00,5.061898171390604405e-03,-3.603424952328528330e-01,0.000000000000000000e+00,-9.561176397280104003e-03,-3.252653390838735170e+00,9.999273278100154760e-01,1.205566666483697501e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.795103179538025173e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.327334716306329730e-19,2.878845179967138949e-03,-2.672496107142676575e-02,6.769488165508241381e-19,1.211928903758238696e-02,-2.902850152525763283e-01,9.840884587694164187e-01,1.776792263666793215e-01,-7.717211750793046421e-18,5.259250643829020927e-19,8.839983983227540421e+00,-3.715425828899089455e-16,9.083642928751280113e-17
2.200000000000000011e-01,0.000000000000000000e+00,5.200789341746315207e-03,-3.668750685361792940e-01,0.000000000000000000e+00,-9.594220051957931539e-03,-3.281364362480621022e+00,9.999263882228707212e-01,1.213334807777839697e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.742317233985478164e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.430181259977105935e-19,3.111872653152509410e-03,-2.725996302355232492e-02,7.618102262313492406e-19,1.390288520254378234e-02,-2.927244196902091256e-01,9.824512410719711264e-01,1.865195999104236890e-01,-8.112355867533125539e-18,6.204296680973263744e-19,9.140556966666560257e+00,-4.071128335654287894e-16,1.009293658750142276e-16
2.220000000000000029e-01,0.000000000000000000e+00,5.342025249819923674e-03,-3.734650039689897949e-01,0.000000000000000000e+00,-9.625217822157793382e-03,-3.310052524121733342e+00,9.999254490250948368e-01,1.221050334647346206e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.689881112529420304e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.539479211547338206e-19,3.359951452788509287e-03,-2.779393022492832391e-02,8.515762544958274979e-19,1.579800968329972410e-02,-2.953528359749520993e-01,9.806758927666103798e-01,1.956394532100133588e-01,-8.525661003971054720e-18,7.266058686439095171e-19,9.440658445770759855e+00,-4.054320795888190063e-16,1.160687707562663611e-16
2.240000000000000047e-01,0.000000000000000000e+00,5.485619681241019063e-03,-3.801122552210410843e-01,0.000000000000000000e+00,-9.654149417738693353e-03,-3.338717692907527290e+00,9.999245102959056775e-01,1.228713593580372729e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.637787991361241757e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.655532972428342612e-19,3.623800717364825466e-03,-2.832660511206607640e-02,9.466970209601410038e-19,1.781250049363741414e-02,-2.981850388278747821e-01,9.787565581247674729e-01,2.050258576309765546e-01,-8.956812762095502104e-18,8.442364414081594728e-19,9.719760967107566429e+00,-4.405051816584797822e-16,1.261617073437677752e-16
2.260000000000000064e-01,0.000000000000000000e+00,5.631586297528731744e-03,-3.868167756170683425e-01,0.000000000000000000e+00,-9.680994605123430588e-03,-3.367359686589708190e+00,9.999235721134637211e-01,1.236324924372064933e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.586031308127982875e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.778655863541898138e-19,3.904156517711407370e-03,-2.885770750552089925e-02,1.048084169584923534e-18,2.000868544096381235e-02,-3.012326400686120009e-01,9.767079315772141390e-01,2.145731082181359661e-01,-9.405681495852353993e-18,9.724532971735983723e-19,9.809163345686719993e+00,-4.383286017425866111e-16,1.413011122250199211e-16
2.280000000000000082e-01,0.000000000000000000e+00,5.779938636755588451e-03,-3.935785181180534997e-01,0.000000000000000000e+00,-9.705733211762941626e-03,-3.395978323530744358e+00,9.999226345548832828e-01,1.243884660380742933e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.534604751426667024e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.909168973516652249e-19,4.201763985778381519e-03,-2.938693746451986541e-02,1.164412959347506317e-18,2.245660424428337285e-02,-3.045056745544243437e-01,9.745529756474508032e-01,2.241573109082241888e-01,-9.858564285495793477e-18,1.112935422334351898e-18,9.837781690647759092e+00,-4.451843394365688934e-16,1.513940488125213352e-16
2.300000000000000100e-01,0.000000000000000000e+00,5.930690114200937516e-03,-4.003974353225021043e-01,0.000000000000000000e+00,-9.728345130548673655e-03,-3.424573422708339532e+00,9.999216976962433945e-01,1.251393128773784467e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.483502250705935388e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.047392394719569543e-19,4.517368678430409845e-03,-2.991397990870839699e-02,1.290359308097655034e-18,2.517346457450531094e-02,-3.080168499190406028e-01,9.722995676975353385e-01,2.337382147449368619e-01,-1.032383812564709838e-17,1.260761214980014163e-18,9.846937834093752784e+00,-4.611217999289968565e-16,1.614869854000227493e-16
2.320000000000000118e-01,0.000000000000000000e+00,6.083854022994415918e-03,-4.072734794677282943e-01,0.000000000000000000e+00,-9.748810324167869745e-03,-3.453144803719866651e+00,9.999207616125984632e-01,1.258850650763605923e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.432717966561599998e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.193647671815895935e-19,4.851713349386528942e-03,-3.043850678309632796e-02,1.452124154400905766e-18,2.815913216246550971e-02,-3.117795826828964056e-01,9.699505042765309559e-01,2.433023255759424186e-01,-1.076210430579183061e-17,1.430503789846921162e-18,9.849864148170217604e+00,-3.842906088910060937e-16,1.816728585750256023e-16
2.340000000000000135e-01,0.000000000000000000e+00,6.239443534749903111e-03,-4.142066024311484851e-01,0.000000000000000000e+00,-9.767108829397156897e-03,-3.481692286786763901e+00,9.999198263779884854e-01,1.266257541834129620e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.382246281410874411e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.348230776386083375e-19,5.205536775353947904e-03,-3.096017764773801098e-02,1.637338182433439036e-18,3.140760017794805986e-02,-3.158073109500454945e-01,9.675068780484133990e-01,2.528447019535093876e-01,-1.119049127930353478e-17,1.615131661705122593e-18,9.850796715604515086e+00,-4.367777716928304480e-16,1.867193268687763093e-16
2.360000000000000153e-01,0.000000000000000000e+00,6.397471700190408318e-03,-4.211967557315826616e-01,0.000000000000000000e+00,-9.783220761330270118e-03,-3.510215692758891670e+00,9.999188920654484836e-01,1.273614111958106844e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.332081790530900478e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.511424547179737882e-19,5.579573222000102327e-03,-3.147863976034299266e-02,1.817861136358655332e-18,3.491069805481306770e-02,-3.201132502513531763e-01,9.649692155883216049e-01,2.623631364040936442e-01,-1.165318655511681337e-17,1.800854389840640987e-18,9.851091513365764385e+00,-4.520916040403853426e-16,2.018587317500284552e-16
2.380000000000000171e-01,0.000000000000000000e+00,6.557951449764291146e-03,-4.282438905305642751e-01,0.000000000000000000e+00,-9.797126317536193271e-03,-3.538714843118849984e+00,9.999179587470179431e-01,1.280920665805655723e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.282219293449043729e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.683530193127533216e-19,5.974552101115229198e-03,-3.199352799844991380e-02,2.006249993354101110e-18,3.865929504766690838e-02,-3.247103008007119485e-01,9.623378598440960330e-01,2.718562963913215280e-01,-1.213272319446830142e-17,1.994592381403875596e-18,9.851182586818737263e+00,-4.671982351338135890e-16,2.119516683375298693e-16
2.399999999999999911e-01,0.000000000000000000e+00,6.720895594253221451e-03,-4.353479576336581336e-01,0.000000000000000000e+00,-9.808805782144425917e-03,-3.567189559986257752e+00,9.999170264937499164e-01,1.288177502944358802e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.232653785671272484e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.864857937105574256e-19,6.391197675499003458e-03,-3.250446473186357349e-02,2.196872529005491210e-18,4.264369508407320208e-02,-3.296110057677813510e-01,9.596130983916921764e-01,2.813231305314314312e-01,-1.263717887216648498e-17,2.191221823725428071e-18,9.851208877243799122e+00,-5.006428507061252382e-16,2.220446049250312834e-16
2.419999999999999929e-01,0.000000000000000000e+00,6.886316825372260954e-03,-4.425089074917860077e-01,0.000000000000000000e+00,-9.818239529854421929e-03,-3.595639666121993816e+00,9.999160953757197934e-01,1.295384918031252004e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.183380450735597778e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.055729148536439791e-19,6.830228764459218838e-03,-3.301105967958514048e-02,2.414661146483836211e-18,4.685377062365404799e-02,-3.348275261354970445e-01,9.567952063412678010e-01,2.907626790000159556e-01,-1.313091382908833840e-17,2.401098319901224392e-18,9.851214863624578655e+00,-4.414031623357402331e-16,2.321375415125327222e-16
2.439999999999999947e-01,0.000000000000000000e+00,7.054227716362418757e-03,-4.497266902025604529e-01,0.000000000000000000e+00,-9.825408029866606469e-03,-3.624064984932397149e+00,9.999151654620332952e-01,1.302543200997022949e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.134394652578597562e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.256449741575459091e-19,7.292358433315711957e-03,-3.351290976123492277e-02,2.671920733299700518e-18,5.127901242365175832e-02,-3.403716204865600004e-01,9.538844606512256741e-01,3.001740130407747897e-01,-1.359753679576576429e-17,2.634321662616455893e-18,9.851214785294009957e+00,-4.374260548746879766e-16,2.523234146875355505e-16
2.459999999999999964e-01,0.000000000000000000e+00,7.224640722576045060e-03,-4.570012555116262920e-01,0.000000000000000000e+00,-9.830291849732704021e-03,-3.652465340473430189e+00,9.999142368208352449e-01,1.309652637222727747e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.085691928203072254e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.467296117162281044e-19,7.778293660122172562e-03,-3.400959894580148080e-02,2.950498535903628772e-18,5.590855238342127415e-02,-3.462546259706184015e-01,9.508811448834117996e-01,3.095562157057782371e-01,-1.406344351788057220e-17,2.882970973926240692e-18,9.851213198763288048e+00,-4.332003785574660217e-16,2.624163512750369646e-16
2.479999999999999982e-01,0.000000000000000000e+00,7.397568182055382253e-03,-4.643325528140099800e-01,0.000000000000000000e+00,-9.832871659123431154e-03,-3.680840557454800432e+00,9.999133095193170062e-01,1.316713507709319289e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.037267980635535103e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.688535009404998578e-19,8.288734976190988146e-03,-3.450069809890558142e-02,3.225337202878778576e-18,6.073117795964108612e-02,-3.524874394521508858e-01,9.477855507683855540e-01,3.189083757625780779e-01,-1.456371614097005434e-17,3.135502297028281110e-18,9.851211557861361712e+00,-5.027410020886653207e-16,2.826022244500397929e-16
2.500000000000000000e-01,0.000000000000000000e+00,7.573022316104598660e-03,-4.717205311554765190e-01,0.000000000000000000e+00,-9.833128233511841815e-03,-3.709190461244045167e+00,9.999123836237244767e-01,1.323726089240273573e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.989118672161753754e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.920451762586107241e-19,8.824376078407311988e-03,-3.498576482984936536e-02,3.485115821724209238e-18,6.573534413604993631e-02,-3.590804987822933114e-01,9.445979787077074530e-01,3.282295858056651916e-01,-1.511644706330979246e-17,3.388302725449576383e-18,9.851210320193741765e+00,-5.349841948124696209e-16,2.977416293312919141e-16
2.520000000000000018e-01,0.000000000000000000e+00,7.751015229855614565e-03,-4.791651392338940885e-01,0.000000000000000000e+00,-9.831042457770925239e-03,-3.737514877870576235e+00,9.999114591993655266e-01,1.330690654537585414e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.941240017830770104e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.163360694182206497e-19,9.385903412144964986e-03,-3.546434334028034790e-02,3.776482981529903998e-18,7.090918488057941504e-02,-3.660437644452720352e-01,9.413187379222470730e-01,3.375189417103879874e-01,-1.565937335459002881e-17,3.659859826511254886e-18,9.851209621668850502e+00,-4.744602335236266798e-16,3.128810342125440353e-16
2.540000000000000036e-01,0.000000000000000000e+00,7.931558912828000699e-03,-4.866663254006062256e-01,0.000000000000000000e+00,-9.826595329684250854e-03,-3.765813634029684387e+00,9.999105363106175481e-01,1.337607472411396665e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.893628179215435803e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.417560084253353339e-19,9.973995724275991001e-03,-3.593596427692509476e-02,4.106418914055929294e-18,7.624052470648685909e-02,-3.733867019123636166e-01,9.379481464824405146e-01,3.467755425155787385e-01,-1.618444212074722196e-17,3.955554668580949629e-18,9.851209492699572579e+00,-4.876611434880786662e-16,3.330669073875468635e-16
2.560000000000000053e-01,0.000000000000000000e+00,8.114665239483242337e-03,-4.942240376618113884e-01,0.000000000000000000e+00,-9.819767963368690455e-03,-3.794086557086506328e+00,9.999096150209342282e-01,1.344476807903509548e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.846279458421554442e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.683322983539115374e-19,1.058932358642050708e-02,-3.640014459140224895e-02,4.449418401375095666e-18,8.171689052304098588e-02,-3.811182650384538628e-01,9.344865312988681616e-01,3.559984904431708896e-01,-1.672803626662410218e-17,4.267647539996962975e-18,9.851209927710929293e+00,-5.004891997368060446e-16,3.582992488563004481e-16
2.580000000000000071e-01,0.000000000000000000e+00,8.300345969773616217e-03,-5.018382236799500129e-01,0.000000000000000000e+00,-9.810541592608501213e-03,-3.822333475079949139e+00,9.999086953928529864e-01,1.351298922425028456e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.799190292334172936e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.960921550959808795e-19,1.123254888924126935e-02,-3.685638741056557199e-02,4.806509113918735447e-18,8.732552381737004876e-02,-3.892468808098571431e-01,9.309342280991358409e-01,3.651868909616831638e-01,-1.728989056920983789e-17,4.596052930364156754e-18,9.851210907697307562e+00,-5.129444019183945530e-16,3.784851220313032764e-16
2.600000000000000089e-01,0.000000000000000000e+00,8.488612749685965631e-03,-5.095088307750988976e-01,0.000000000000000000e+00,-9.798897574100157160e-03,-3.850554216726578272e+00,9.999077774880017477e-01,1.358074073888361662e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.752357247092748149e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.250627419432350066e-19,1.190432430924632211e-02,-3.730418192114265397e-02,5.193585612014278811e-18,9.305339315870049532e-02,-3.977804357155926285e-01,9.272915813996485124e-01,3.743398528638387512e-01,-1.785350853887205275e-17,4.949832134893071057e-18,9.851212407750626454e+00,-4.879778872862055592e-16,4.087639317938075681e-16
2.620000000000000107e-01,0.000000000000000000e+00,8.679477111780579263e-03,-5.172358059263724162e-01,0.000000000000000000e+00,-9.784817390607570067e-03,-3.878748611424464254e+00,9.999068613671057149e-01,1.364802516833810153e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.705777012786585944e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.552699771397731156e-19,1.260529275021285249e-02,-3.774300327262310184e-02,5.590565311711451305e-18,9.888720699671678382e-02,-4.067262639746260788e-01,9.235589444751007848e-01,3.834564883488169040e-01,-1.844618552226454506e-17,5.323190185594876636e-18,9.851214399772306507e+00,-5.550328185302252782e-16,4.390427415563118598e-16
2.640000000000000124e-01,0.000000000000000000e+00,8.872950475725442654e-03,-5.250190957733316122e-01,0.000000000000000000e+00,-9.768282654027488077e-03,-3.906916489256989422e+00,9.999059470899941404e-01,1.371484502550955782e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.659446398360858999e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.867403631115384203e-19,1.333608676197373805e-02,-3.817231250241610863e-02,5.984975107198222902e-18,1.048134267168391170e-01,-4.160911378113660297e-01,9.197366793266030793e-01,3.925359131060868201e-01,-1.908574562986296804e-17,5.711438888793687051e-18,9.851216853633390613e+00,-5.660380302887862824e-16,4.743680196125668586e-16
2.660000000000000142e-01,0.000000000000000000e+00,9.069044148826059179e-03,-5.328586466173997893e-01,0.000000000000000000e+00,-9.749275108364961057e-03,-3.935057680996616014e+00,9.999050347156068774e-01,1.378120279195058778e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.613362326725820417e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.195020458478984735e-19,1.409732793990357141e-02,-3.859155648724740123e-02,6.416973867610901742e-18,1.108182799102440247e-01,-4.258812599321756820e-01,9.158251566487324302e-01,4.015772463998278363e-01,-1.973018071629609630e-17,6.134736777828309846e-18,9.851219737823534217e+00,-5.394558108161506200e-16,5.096932976688218573e-16
2.680000000000000160e-01,0.000000000000000000e+00,9.267769326551066056e-03,-5.407544044232853730e-01,0.000000000000000000e+00,-9.727776632618975045e-03,-3.963172018108612971e+00,9.999041243020009295e-01,1.384710091898661184e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.567521830061524846e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.535817617096563581e-19,1.488962630899248567e-02,-3.900016792460909293e-02,6.865109422112470020e-18,1.168877738132783062e-01,-4.361022583175042100e-01,9.118247557955948546e-01,4.105796111535915394e-01,-2.040558914393174227e-17,6.584180193473008573e-18,9.851223019918236901e+00,-6.047707507411736984e-16,5.500650440188275138e-16
2.700000000000000178e-01,0.000000000000000000e+00,9.469137093053841409e-03,-5.487063148204114338e-01,0.000000000000000000e+00,-9.703769243578460463e-03,-3.991259332754743649e+00,9.999032159063566683e-01,1.391254182878590151e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.521922045309537508e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.890063852027751008e-19,1.571357969689485962e-02,-3.939756534782191261e-02,7.325092586150522079e-18,1.230077088688138615e-01,-4.467591834079115420e-01,9.077358647459186081e-01,4.195421340350659056e-01,-2.112218299128004922e-17,7.060724690744634108e-18,9.851226666966775625e+00,-5.953665391300494009e-16,5.954832586625839267e-16
2.720000000000000195e-01,0.000000000000000000e+00,9.673158421690305347e-03,-5.567143231043524265e-01,0.000000000000000000e+00,-9.677235098528949933e-03,-4.019319457796913575e+00,9.999023095849846055e-01,1.397752791538541851e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.476560209844699212e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.258034404403159738e-19,1.656977310077829835e-02,-3.978315317792878447e-02,7.824644321859961735e-18,1.291636923607933363e-01,-4.578565077281087081e-01,9.035588800671817689e-01,4.284639455408650321e-01,-2.185634616219873117e-17,7.580297780252266022e-18,9.851230645831115851e+00,-6.036789039932010643e-16,6.459479416000910960e-16
